kode_pos,provinsi,kota_kabupaten,kecamatan,kelurahan_desa,kelurahan_desa_id
43364,Jawa Barat,Sukabumi,Palabuhanratu,Jayanti,32.02.01.2010
43361,Jawa Barat,Sukabumi,Simpenan,Cidadap,32.02.02.2001
43361,Jawa Barat,Sukabumi,Simpenan,Loji,32.02.02.2002
43361,Jawa Barat,Sukabumi,Simpenan,Kertajaya,32.02.02.2003
43361,Jawa Barat,Sukabumi,Simpenan,Cihaur,32.02.02.2004
43361,Jawa Barat,Sukabumi,Simpenan,Cibuntu,32.02.02.2005
43361,Jawa Barat,Sukabumi,Simpenan,Mekarasih,32.02.02.2006
43361,Jawa Barat,Sukabumi,Simpenan,Sangrawayang,32.02.02.2007
43365,Jawa Barat,Sukabumi,Cikakak,Cikakak,32.02.03.2001
43365,Jawa Barat,Sukabumi,Cikakak,Cimaja,32.02.03.2002
43365,Jawa Barat,Sukabumi,Cikakak,Ridogalih,32.02.03.2003
43365,Jawa Barat,Sukabumi,Cikakak,Sukamaju,32.02.03.2004
43365,Jawa Barat,Sukabumi,Cikakak,Cileungsing,32.02.03.2005
43365,Jawa Barat,Sukabumi,Cikakak,Margalaksana,32.02.03.2006
43365,Jawa Barat,Sukabumi,Cikakak,Sirnarasa,32.02.03.2007
43365,Jawa Barat,Sukabumi,Cikakak,Gandasoli,32.02.03.2008
43365,Jawa Barat,Sukabumi,Cikakak,Cirendang,32.02.03.2009
43363,Jawa Barat,Sukabumi,Bantargadung,Bantargadung,32.02.04.2001
43363,Jawa Barat,Sukabumi,Bantargadung,Mangunjaya,32.02.04.2002
43363,Jawa Barat,Sukabumi,Bantargadung,Bojonggaling,32.02.04.2003
43363,Jawa Barat,Sukabumi,Bantargadung,Limusnunggal,32.02.04.2004
43363,Jawa Barat,Sukabumi,Bantargadung,Bantargebang,32.02.04.2005
43363,Jawa Barat,Sukabumi,Bantargadung,Buanajaya,32.02.04.2006
43363,Jawa Barat,Sukabumi,Bantargadung,Boyong Sari,
43366,Jawa Barat,Sukabumi,Cisolok,Cisolok,32.02.05.2001
43366,Jawa Barat,Sukabumi,Cisolok,Pasir Baru,
43366,Jawa Barat,Sukabumi,Cisolok,Cikahuripan,32.02.05.2003
43366,Jawa Barat,Sukabumi,Cisolok,Cikelat,32.02.05.2004
43366,Jawa Barat,Sukabumi,Cisolok,Caringin,32.02.05.2005
43366,Jawa Barat,Sukabumi,Cisolok,Gunungkaramat,32.02.05.2006
43366,Jawa Barat,Sukabumi,Cisolok,Gunungtanjung,32.02.05.2007
43366,Jawa Barat,Sukabumi,Cisolok,Karangpapak,32.02.05.2008
43366,Jawa Barat,Sukabumi,Cisolok,Sirnaresmi,32.02.05.2009
43366,Jawa Barat,Sukabumi,Cisolok,Cicadas,32.02.05.2010
43366,Jawa Barat,Sukabumi,Cisolok,Wanajaya,32.02.05.2011
43366,Jawa Barat,Sukabumi,Cisolok,Wangunsari,32.02.05.2012
43366,Jawa Barat,Sukabumi,Cisolok,Sukarame,32.02.05.2013
43367,Jawa Barat,Sukabumi,Cikidang,Cikidang,32.02.06.2001
43367,Jawa Barat,Sukabumi,Cikidang,Cikiray,32.02.06.2002
43367,Jawa Barat,Sukabumi,Cikidang,Gunungmalang,32.02.06.2003
43367,Jawa Barat,Sukabumi,Cikidang,Pangkalan,32.02.06.2004
43367,Jawa Barat,Sukabumi,Cikidang,Cicareuh,32.02.06.2005
43367,Jawa Barat,Sukabumi,Cikidang,Taman Sari,
43367,Jawa Barat,Sukabumi,Cikidang,Bumi Sari,
43367,Jawa Barat,Sukabumi,Cikidang,Sampora,32.02.06.2008
43367,Jawa Barat,Sukabumi,Cikidang,Nangkakoneng,32.02.06.2009
43367,Jawa Barat,Sukabumi,Cikidang,Mekarnangka,32.02.06.2010
43367,Jawa Barat,Sukabumi,Cikidang,Cijambe,32.02.06.2011
43367,Jawa Barat,Sukabumi,Cikidang,Cikarae Thoyyibah,32.02.06.2012
43174,Jawa Barat,Sukabumi,Lengkong,Lengkong,32.02.07.2001
43174,Jawa Barat,Sukabumi,Lengkong,Cilangkap,32.02.07.2002
43174,Jawa Barat,Sukabumi,Lengkong,Tegallega,32.02.07.2003
43174,Jawa Barat,Sukabumi,Lengkong,Neglasari,32.02.07.2004
43174,Jawa Barat,Sukabumi,Lengkong,Langkapjaya,32.02.07.2005
43171,Jawa Barat,Sukabumi,Jampangtengah,Jampangtengah,32.02.08.2001
43171,Jawa Barat,Sukabumi,Jampangtengah,Padabeunghar,32.02.08.2002
43171,Jawa Barat,Sukabumi,Jampangtengah,Bantarpanjang,32.02.08.2003
43171,Jawa Barat,Sukabumi,Jampangtengah,Bojongjengkol,32.02.08.2004
43171,Jawa Barat,Sukabumi,Jampangtengah,Nangerang,32.02.08.2005
43171,Jawa Barat,Sukabumi,Jampangtengah,Tanjungsari,32.02.08.2006
43171,Jawa Barat,Sukabumi,Jampangtengah,Sindangresmi,32.02.08.2007
43171,Jawa Barat,Sukabumi,Jampangtengah,Panumbangan,32.02.08.2008
43171,Jawa Barat,Sukabumi,Jampangtengah,Cijulang,32.02.08.2009
43171,Jawa Barat,Sukabumi,Jampangtengah,Bantaragung,32.02.08.2010
43171,Jawa Barat,Sukabumi,Jampangtengah,Bojongtipar,32.02.08.2011
43362,Jawa Barat,Sukabumi,Warungkiara,Warungkiara,32.02.09.2001
43362,Jawa Barat,Sukabumi,Warungkiara,Bojongkerta,32.02.09.2002
43362,Jawa Barat,Sukabumi,Warungkiara,Girijaya,32.02.09.2003
43362,Jawa Barat,Sukabumi,Warungkiara,Bantarkalong,32.02.09.2004
43362,Jawa Barat,Sukabumi,Warungkiara,Hegarmanah,32.02.09.2005
43362,Jawa Barat,Sukabumi,Warungkiara,Ubrug,32.02.09.2006
43362,Jawa Barat,Sukabumi,Warungkiara,Sirnajaya,32.02.09.2007
43362,Jawa Barat,Sukabumi,Warungkiara,Sukaharja,32.02.09.2008
43362,Jawa Barat,Sukabumi,Warungkiara,Kertamukti,32.02.09.2009
43362,Jawa Barat,Sukabumi,Warungkiara,Mekarjaya,32.02.09.2010
43362,Jawa Barat,Sukabumi,Warungkiara,Damarraja,32.02.09.2011
43362,Jawa Barat,Sukabumi,Warungkiara,Tarisi,32.02.09.2012
43157,Jawa Barat,Sukabumi,Cikembar,Cikembar,32.02.10.2001
43157,Jawa Barat,Sukabumi,Cikembar,Parakanlima,32.02.10.2002
43157,Jawa Barat,Sukabumi,Cikembar,Bojong,32.02.10.2003
43157,Jawa Barat,Sukabumi,Cikembar,Cimanggu,32.02.10.2004
43157,Jawa Barat,Sukabumi,Cikembar,Bojongkembar,32.02.10.2005
43157,Jawa Barat,Sukabumi,Cikembar,Sukamaju,32.02.10.2006
43157,Jawa Barat,Sukabumi,Cikembar,Cibatu,32.02.10.2007
43157,Jawa Barat,Sukabumi,Cikembar,Kertaraharja,32.02.10.2008
43157,Jawa Barat,Sukabumi,Cikembar,Sukamulya,32.02.10.2009
43157,Jawa Barat,Sukabumi,Cikembar,Bojongraharja,32.02.10.2010
43351,Jawa Barat,Sukabumi,Cibadak,Cibadak,32.02.11.1001
43351,Jawa Barat,Sukabumi,Cibadak,Sekarwangi,32.02.11.2002
43351,Jawa Barat,Sukabumi,Cibadak,Pamuruyan,32.02.11.2003
43351,Jawa Barat,Sukabumi,Cibadak,Karangtengah,32.02.11.2004
43351,Jawa Barat,Sukabumi,Cibadak,Neglasari,32.02.11.2005
43351,Jawa Barat,Sukabumi,Cibadak,Warnajati,32.02.11.2006
43351,Jawa Barat,Sukabumi,Cibadak,Tenjojaya,32.02.11.2007
43351,Jawa Barat,Sukabumi,Cibadak,Ciheulang Tonggoh,32.02.11.2008
43351,Jawa Barat,Sukabumi,Cibadak,Sukasirna,32.02.11.2009
43351,Jawa Barat,Sukabumi,Cibadak,Batununggal,32.02.11.2010
43352,Jawa Barat,Sukabumi,Nagrak,Kalaparea,32.02.12.2001
43352,Jawa Barat,Sukabumi,Nagrak,Pawenang,32.02.12.2002
43352,Jawa Barat,Sukabumi,Nagrak,Nagrak Utara,32.02.12.2003
43352,Jawa Barat,Sukabumi,Nagrak,Cisarua,32.02.12.2004
43352,Jawa Barat,Sukabumi,Nagrak,Balekambang,32.02.12.2009
43352,Jawa Barat,Sukabumi,Nagrak,Babakan Panjang,32.02.12.2010
43352,Jawa Barat,Sukabumi,Nagrak,Darmareja,32.02.12.2011
43352,Jawa Barat,Sukabumi,Nagrak,Cihanyawar,32.02.12.2012
43352,Jawa Barat,Sukabumi,Nagrak,Nagrak Selatan,32.02.12.2013
43352,Jawa Barat,Sukabumi,Nagrak,Girijaya,32.02.12.2014
43357,Jawa Barat,Sukabumi,Parungkuda,Parungkuda,32.02.13.2001
43357,Jawa Barat,Sukabumi,Parungkuda,Palasari Hilir,32.02.13.2002
43357,Jawa Barat,Sukabumi,Parungkuda,Kompa,32.02.13.2003
43357,Jawa Barat,Sukabumi,Parungkuda,Pondokkaso Landeuh,32.02.13.2004
43357,Jawa Barat,Sukabumi,Parungkuda,Sundawenang,32.02.13.2005
43357,Jawa Barat,Sukabumi,Parungkuda,Bojongkokosan,32.02.13.2006
43357,Jawa Barat,Sukabumi,Parungkuda,Langensari,
43357,Jawa Barat,Sukabumi,Parungkuda,Babakanjaya,32.02.13.2008
43353,Jawa Barat,Sukabumi,Bojonggenteng,Bojonggenteng,32.02.14.2001
43353,Jawa Barat,Sukabumi,Bojonggenteng,Cibodas,32.02.14.2002
43353,Jawa Barat,Sukabumi,Bojonggenteng,Berekah,32.02.14.2003
43353,Jawa Barat,Sukabumi,Bojonggenteng,Cipanengah,32.02.14.2004
43353,Jawa Barat,Sukabumi,Bojonggenteng,Bojonggaling,32.02.14.2005
43355,Jawa Barat,Sukabumi,Parakansalak,Parakan Salak,
43355,Jawa Barat,Sukabumi,Parakansalak,Bojong Longok,
43355,Jawa Barat,Sukabumi,Parakansalak,Sukakersa,32.02.15.2003
43355,Jawa Barat,Sukabumi,Parakansalak,Sukatani,32.02.15.2004
43355,Jawa Barat,Sukabumi,Parakansalak,Bojongasih,32.02.15.2005
43355,Jawa Barat,Sukabumi,Parakansalak,Lebaksari,32.02.15.2006
43359,Jawa Barat,Sukabumi,Cicurug,Cicurug,32.02.16.1001
43359,Jawa Barat,Sukabumi,Cicurug,Nyangkowek,32.02.16.2002
43359,Jawa Barat,Sukabumi,Cicurug,Tenjolaya,32.02.16.2003
43359,Jawa Barat,Sukabumi,Cicurug,Benda,32.02.16.2004
43359,Jawa Barat,Sukabumi,Cicurug,Pasawahan,32.02.16.2005
43359,Jawa Barat,Sukabumi,Cicurug,Cisaat,32.02.16.2006
43359,Jawa Barat,Sukabumi,Cicurug,Purwasari,32.02.16.2007
